Class,RuleId,RuleName,Severity,Line
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteFormattedTextFieldUI.java",S1172,"Unused method parameters should be removed",MAJOR,34
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteFormattedTextFieldUI.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,80
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S1068,"Unused "private" fields should be removed",MAJOR,32
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S1068,"Unused "private" fields should be removed",MAJOR,33
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S1068,"Unused "private" fields should be removed",MAJOR,34
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S1068,"Unused "private" fields should be removed",MAJOR,35
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S1172,"Unused method parameters should be removed",MAJOR,46
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S1134,"Track uses of "FIXME" tags",MAJOR,56
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S125,"Sections of code should not be commented out",MAJOR,70
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S125,"Sections of code should not be commented out",MAJOR,76
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S125,"Sections of code should not be commented out",MAJOR,94
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,95
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,107
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,111
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,115
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S125,"Sections of code should not be commented out",MAJOR,117
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S1905,"Redundant casts should not be used",MINOR,137
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java",S125,"Sections of code should not be commented out",MAJOR,155
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLazyActionMap.java",S3878,"Arrays should not be created for varargs parameters",MINOR,138
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLazyActionMap.java",S3878,"Arrays should not be created for varargs parameters",MINOR,139
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteListCellRenderer.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,36
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteListUI.java",S1172,"Unused method parameters should be removed",MAJOR,32
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteListUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,41
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLookAndFeel.java",S1192,"String literals should not be duplicated",CRITICAL,212
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLookAndFeel.java",S125,"Sections of code should not be commented out",MAJOR,244
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteMenuItemUI.java",S1186,"Methods should not be empty",CRITICAL,24
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteMenuItemUI.java",S125,"Sections of code should not be commented out",MAJOR,31
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteMenuItemUI.java",S125,"Sections of code should not be commented out",MAJOR,56
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PalettePanelUI.java",S1172,"Unused method parameters should be removed",MAJOR,26
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PalettePanelUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,40
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PalettePanelUI.java",S1185,"Overriding methods should do more than simply call the same method in the super class",MINOR,44
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PalettePanelUI.java",S125,"Sections of code should not be commented out",MAJOR,76
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteRootPaneUI.java",S1172,"Unused method parameters should be removed",MAJOR,26
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteRootPaneUI.java",S1659,"Multiple variables should not be declared on the same line",MINOR,67
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteRootPaneUI.java",S1659,"Multiple variables should not be declared on the same line",MINOR,94
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteRootPaneUI.java",S1659,"Multiple variables should not be declared on the same line",MINOR,123
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteRootPaneUI.java",S1186,"Methods should not be empty",CRITICAL,180
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteRootPaneUI.java",S1186,"Methods should not be empty",CRITICAL,184
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteRootPaneUI.java",S1186,"Methods should not be empty",CRITICAL,188
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteRootPaneUI.java",S1186,"Methods should not be empty",CRITICAL,202
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderThumbIcon.java",S1854,"Unused assignments should be removed",MAJOR,96
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderThumbIcon.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,113
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderThumbIcon.java",S125,"Sections of code should not be commented out",MAJOR,115
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S1659,"Multiple variables should not be declared on the same line",MINOR,80
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S1481,"Unused local variables should be removed",MINOR,81
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,83
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S1854,"Unused assignments should be removed",MAJOR,84
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S125,"Sections of code should not be commented out",MAJOR,85
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S1854,"Unused assignments should be removed",MAJOR,99
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S125,"Sections of code should not be commented out",MAJOR,101
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,205
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S1172,"Unused method parameters should be removed",MAJOR,46
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S1481,"Unused local variables should be removed",MINOR,53
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,80
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S125,"Sections of code should not be commented out",MAJOR,121
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,257
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S125,"Sections of code should not be commented out",MAJOR,385
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S125,"Sections of code should not be commented out",MAJOR,390
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S125,"Sections of code should not be commented out",MAJOR,394
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S125,"Sections of code should not be commented out",MAJOR,459
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S1144,"Unused "private" methods should be removed",MAJOR,473
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S125,"Sections of code should not be commented out",MAJOR,487
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S1186,"Methods should not be empty",CRITICAL,513
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java",S1186,"Methods should not be empty",CRITICAL,518
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTextFieldUI.java",S1172,"Unused method parameters should be removed",MAJOR,31
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTextFieldUI.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,47
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java",S125,"Sections of code should not be commented out",MAJOR,35
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java",S125,"Sections of code should not be commented out",MAJOR,39
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java",S1659,"Multiple variables should not be declared on the same line",MINOR,51
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1068,"Unused "private" fields should be removed",MAJOR,40
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1450,"Private fields only used as local variables in methods should become local variables",MINOR,44
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1068,"Unused "private" fields should be removed",MAJOR,44
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3008,"Static non-final field names should comply with a naming convention",MINOR,57
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3008,"Static non-final field names should comply with a naming convention",MINOR,58
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1133,"Deprecated code should be removed",INFO,81
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1133,"Deprecated code should be removed",INFO,91
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1133,"Deprecated code should be removed",INFO,101
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1133,"Deprecated code should be removed",INFO,111
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3008,"Static non-final field names should comply with a naming convention",MINOR,112
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1172,"Unused method parameters should be removed",MAJOR,114
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1125,"Boolean literals should not be redundant",MINOR,146
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2696,"Instance methods should not write to "static" fields",CRITICAL,185
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2696,"Instance methods should not write to "static" fields",CRITICAL,188
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2696,"Instance methods should not write to "static" fields",CRITICAL,191
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2696,"Instance methods should not write to "static" fields",CRITICAL,203
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2696,"Instance methods should not write to "static" fields",CRITICAL,204
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2696,"Instance methods should not write to "static" fields",CRITICAL,205
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1186,"Methods should not be empty",CRITICAL,208
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1186,"Methods should not be empty",CRITICAL,211
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,292
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1172,"Unused method parameters should be removed",MAJOR,474
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S108,"Nested blocks of code should not be left empty",MAJOR,478
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1172,"Unused method parameters should be removed",MAJOR,615
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S125,"Sections of code should not be commented out",MAJOR,620
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1125,"Boolean literals should not be redundant",MINOR,689
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,752
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,754
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1144,"Unused "private" methods should be removed",MAJOR,795
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1125,"Boolean literals should not be redundant",MINOR,848
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S125,"Sections of code should not be commented out",MAJOR,855
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1125,"Boolean literals should not be redundant",MINOR,883
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S125,"Sections of code should not be commented out",MAJOR,884
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1125,"Boolean literals should not be redundant",MINOR,896
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1186,"Methods should not be empty",CRITICAL,1050
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1125,"Boolean literals should not be redundant",MINOR,1082
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1186,"Methods should not be empty",CRITICAL,1110
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1186,"Methods should not be empty",CRITICAL,1114
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1186,"Methods should not be empty",CRITICAL,1118
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1186,"Methods should not be empty",CRITICAL,1122
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,1140
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,1141
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,1143
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S1125,"Boolean literals should not be redundant",MINOR,1165
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,1337
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteUtilities.java",S125,"Sections of code should not be commented out",MAJOR,25
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteUtilities.java",S125,"Sections of code should not be commented out",MAJOR,33
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteUtilities.java",S125,"Sections of code should not be commented out",MAJOR,34
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteUtilities.java",S125,"Sections of code should not be commented out",MAJOR,40
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteUtilities.java",S1172,"Unused method parameters should be removed",MAJOR,66
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/ColorIcon.java",S3010,"Static fields should not be updated in constructors",MAJOR,54
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/ColorIcon.java",S125,"Sections of code should not be commented out",MAJOR,78
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/ColorIcon.java",S125,"Sections of code should not be commented out",MAJOR,91
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/ColorIcon.java",S125,"Sections of code should not be commented out",MAJOR,94
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/ColorIcon.java",S125,"Sections of code should not be commented out",MAJOR,100
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,36
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1186,"Methods should not be empty",CRITICAL,43
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S125,"Sections of code should not be commented out",MAJOR,93
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,99
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S125,"Sections of code should not be commented out",MAJOR,100
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1192,"String literals should not be duplicated",CRITICAL,115
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1604,"Anonymous inner classes containing only one method should become lambdas",MAJOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,219
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,222
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,225
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,255
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,258
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,261
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,291
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,294
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,297
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,327
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,330
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,333
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1172,"Unused method parameters should be removed",MAJOR,356
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1172,"Unused method parameters should be removed",MAJOR,359
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1172,"Unused method parameters should be removed",MAJOR,362
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1172,"Unused method parameters should be removed",MAJOR,365
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java",S1450,"Private fields only used as local variables in methods should become local variables",MINOR,384
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorChooserMainPanel.java",S1068,"Unused "private" fields should be removed",MAJOR,31
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorChooserMainPanel.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,74
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorChooserMainPanel.java",S1450,"Private fields only used as local variables in methods should become local variables",MINOR,79
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorChooserMainPanel.java",S1068,"Unused "private" fields should be removed",MAJOR,79
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorChooserPreviewPanel.java",S125,"Sections of code should not be commented out",MAJOR,32
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorSliderModel.java",S1192,"String literals should not be duplicated",CRITICAL,38
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorSlidersChooser.java",S1186,"Methods should not be empty",CRITICAL,40
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorSlidersChooser.java",S3740,"Raw types should not be used",MAJOR,51
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorSlidersChooser.java",S3740,"Raw types should not be used",MAJOR,69
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorSlidersChooser.java",S3740,"Raw types should not be used",MAJOR,69
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorSlidersChooser.java",S1604,"Anonymous inner classes containing only one method should become lambdas",MAJOR,74
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorSlidersChooser.java",S2696,"Instance methods should not write to "static" fields",CRITICAL,79
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorSlidersChooser.java",S1186,"Methods should not be empty",CRITICAL,128
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorSlidersChooser.java",S3740,"Raw types should not be used",MAJOR,131
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorWheelChooser.java",S1450,"Private fields only used as local variables in methods should become local variables",MINOR,30
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorWheelChooser.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,31
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorWheelChooser.java",S1186,"Methods should not be empty",CRITICAL,37
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorWheelChooser.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,52
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorWheelChooser.java",S1604,"Anonymous inner classes containing only one method should become lambdas",MAJOR,70
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,34
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java",S1186,"Methods should not be empty",CRITICAL,41
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java",S1192,"String literals should not be duplicated",CRITICAL,94
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java",S1604,"Anonymous inner classes containing only one method should become lambdas",MAJOR,101
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,188
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,191
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,194
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,224
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,227
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java",S1161,""@Override" should be used on overriding and implementing methods",MAJOR,230
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,260
